# T E Cv Mx My rho_m chi_x chi_y
1.0624678308940414 1.18137037500001 0.14339911573980582 -3.737140179942015e-06 -9.027777777777709e-09 0.04051625 4.296675040575355e-07 3.8121188556007186e-07
0.9412049672680668 1.1064405000000006 0.1865125920608596 1.1907849302036024e-06 3.8055555555555545e-07 0.02960375 4.2420669808808285e-07 3.67646269839348e-07
0.8337822234717891 1.04200700000001 0.1991830456645429 2.1127411413157868e-06 -4.811458333333333e-06 0.0207875 4.940842853365956e-07 3.547057283643913e-07
0.7386199822079362 0.9793031249999978 0.191851696095859 2.6101043419614257e-07 2.2500000000000005e-06 0.012497500000000002 5.166751384879086e-07 5.081865126921148e-07
0.6543189129712969 0.9058461250000007 0.2905755005967515 -1.8487236744676133e-06 -6.673611111111109e-07 0.006602500000000001 4.950828430700484e-07 3.22401504858118e-07
0.5796393953384968 0.831756249999995 0.25923235733884836 -1.181763832247515e-06 -1.232986111111111e-06 0.00394125 2.919565240029416e-07 3.7821557239157734e-07
0.5134832907437552 0.7825266250000021 0.2247138330288284 -2.1650635094611004e-07 5.145138888888889e-06 0.00161375 3.398141517636345e-07 3.325741119520025e-07
0.45487779470037776 0.7429550000000066 0.22415716842031724 -1.3297098387273566e-06 8.364583333333334e-07 0.0008875 3.5765623192346907e-07 4.1540802016737e-07
0.4029611320200402 0.7105658749999988 0.18347801873800612 8.257311662472461e-07 -1.6642361111111107e-06 0.00012375 3.2910543212401824e-07 3.4771425188486795e-07
0.35696988468260654 0.6802068749999992 0.1733159230075165 -8.443747686898277e-07 2.09375e-06 5.25e-05 2.66932317542231e-07 2.595433937784404e-07
0.31622776601683794 0.6593827499999976 0.18592366991664067 1.1438752208319457e-06 7.388888888888887e-07 2.2499999999999998e-05 2.4078108601792193e-07 2.5117397559882816e-07
0.31622776601683794 0.6585838749999993 0.15216199497929964 5.797558953112493e-07 -1.201388888888889e-06 1.25e-05 2.1359470498011984e-07 2.3835137157198873e-07
0.2154434690031884 0.593719499999999 0.12854185309974728 2.6606224905155255e-06 -9.881944444444444e-07 0.0 1.505942223116845e-07 1.714059005806168e-07
0.14677992676220697 0.5679097499999982 0.06705381532418062 1.3880462721767252e-06 -8.729166666666667e-07 0.0 1.0249286918984105e-07 1.378313429333674e-07
0.1 0.5609213749999982 0.03076299145929321 1.2954296664942225e-06 1.1666666666666666e-06 0.0 8.130331597222221e-08 1.2857986111111114e-07
0.06812920690579616 0.5579606249999984 0.017922551430032185 3.7287204885163344e-07 4.6180555555555557e-07 0.0 7.44576854177938e-08 9.482743500519423e-08
0.046415888336127795 0.5566642499999984 0.00920330752223341 -5.9539246510179955e-08 -6.5625e-08 0.0 5.707941875198757e-08 5.325704890214596e-08
0.03162277660168379 0.5562328749999981 0.008040064585657094 -1.2629537138522811e-08 -4.548611111111112e-08 0.0 2.741682378718875e-08 3.281612923854819e-08
0.021544346900318846 0.5560858749999981 0.005179759230253702 3.548298529394607e-08 3.298611111111111e-08 0.0 1.3105215826618707e-08 2.3133908408673585e-08
0.014677992676220698 0.556004624999998 0.000702340092350084 -5.412658773652428e-09 -7.2916666666666674e-09 0.0 2.0675026118256765e-09 8.433256385493361e-10
0.01 0.555999999999998 1.2126596023639044e-10 3.0839528461809905e-22 0.0 0.0 3.480162382932546e-54 0.0
