# T E Cv Mx My rho_m chi_x chi_y
1.9474830399087562 1.0333169999999832 0.155724253937189 -1.216284567092811e-05 6.677777777777775e-06 0.06968 1.2992757622318812e-05 1.2571949906875357e-05
1.7252105499420407 0.9135119999999947 0.18293858746563119 1.0825317547305483e-05 -5.736111111111111e-05 0.05045000000000001 2.4194927251866336e-05 1.5115816696148362e-05
1.5283067326587692 0.7922980000000037 0.21449616881267286 -3.6863814687757606e-05 2.1694444444444436e-05 0.035100000000000006 3.3013105291736224e-05 3.7024956639966146e-05
1.353876180022544 0.6849870000000035 0.22088124476196314 -8.46780394811451e-05 -1.618888888888889e-05 0.022415000000000004 4.394485239255644e-05 5.620991489087626e-05
1.1993539462092344 0.5890659999999985 0.25960824762865864 0.00023275876102379762 0.00022590555555555554 0.01377 7.008417343178376e-05 6.967944622994238e-05
1.0624678308940414 0.44729699999999994 0.2999327557960556 -0.0004817891771342564 0.0003099277777777778 0.007215000000000001 0.00013626632803592244 0.00015229310446505926
0.9412049672680668 0.3707319999999982 0.3850732520504035 -0.0002720859368600977 0.00036565555555555555 0.0035099999999999997 0.0001311369756655093 0.000292237668428931
0.8337822234717891 0.2561779999999983 0.2948475276600079 0.00034248417968328626 0.0004516333333333333 0.00133 0.0004567190978277959 0.00024425240193990343
0.7386199822079362 0.19081899999999918 0.1989120874737882 -0.0002636854904433887 -0.0010479833333333333 0.0006450000000000001 0.00038309617320809157 0.0002114229117621024
0.6543189129712969 0.14066899999999982 0.18976915066043926 0.0007791823007938327 0.00013260555555555547 0.00013499999999999997 0.00016888720707794618 0.0008989824094837182
0.5796393953384968 0.09704900000000052 0.18036388122751862 -0.0006623650963277983 -0.0013456388888888888 0.0001 0.00038285799562284286 0.00010522557178836512
0.5134832907437552 0.05935399999999996 0.22217208515624057 -0.0014751299377794942 0.0007893444444444444 1e-05 7.538328170228989e-05 0.0002676901501957859
0.45487779470037776 0.01784600000000011 0.2615285882911132 -0.0016923194865441445 0.0004268722222222222 1e-05 2.743406912032441e-05 0.00036370284175402936
0.4029611320200402 -0.030337999999999813 0.35618561635242546 -0.0016060056213002953 -0.00017528333333333336 0.0 0.00014696910981023777 0.000875195437999827
0.35696988468260654 -0.08742000000000004 0.38295962185696775 -0.0018127739977060727 -0.0010132722222222224 0.0 1.1205635512427729e-05 2.830860959275799e-05
0.31622776601683794 -0.1318099999999998 0.24675863333333434 -0.001857037518343944 -0.0010799722222222222 0.0 2.4423218174365177e-06 3.8169269645117805e-06
0.31622776601683794 -0.127168 0.2770519253333323 -0.0018514564657417776 -0.0010694388888888887 0.0 3.1242178038660666e-06 7.5619721076897825e-06
0.2154434690031884 -0.18969199999999964 0.0814470648345739 -0.0019163698810076642 -0.0011054277777777777 0.0 2.3104475417075048e-07 4.980025555875153e-07
0.14677992676220697 -0.1995139999999996 0.009994584704579002 -0.0019241063746148056 -0.0011108944444444442 0.0 1.8228158553396317e-08 2.8291220912724692e-08
0.1 -0.19999999999999965 -7.579122514774402e-14 -0.001924500897298752 -0.001111111111111111 0.0 -5.551115123125783e-18 2.7755575615628915e-18
0.06812920690579616 -0.19999999999999965 -1.6328724465831646e-13 -0.001924500897298752 -0.001111111111111111 0.0 -8.147922712209816e-18 4.073961356104908e-18
0.046415888336127795 -0.19999999999999965 -3.5179170433160063e-13 -0.001924500897298752 -0.001111111111111111 0.0 -1.1959514989622796e-17 5.979757494811398e-18
0.03162277660168379 -0.19999999999999965 -7.579122514774403e-13 -0.001924500897298752 -0.001111111111111111 0.0 -1.755416734288351e-17 8.777083671441754e-18
0.021544346900318846 -0.19999999999999965 -1.6328724465831646e-12 -0.001924500897298752 -0.001111111111111111 0.0 -2.5765993969599652e-17 1.2882996984799826e-17
0.014677992676220698 -0.19999999999999965 -3.517917043316005e-12 -0.001924500897298752 -0.001111111111111111 0.0 -3.781930707813303e-17 1.8909653539066516e-17
0.01 -0.19999999999999965 -7.579122514774403e-12 -0.001924500897298752 -0.001111111111111111 0.0 -5.551115123125783e-17 2.7755575615628914e-17
