# T E Cv Mx My rho_m chi_x chi_y
0.9412049672680668 0.3794447500000008 0.34212684450902164 0.00015559228910742186 2.106736111111111e-05 0.0033950000000000004 1.0184605518650352e-05 7.2773275586556806e-06
0.8337822234717891 0.26193024999999903 0.3251765110838823 0.00025529105809198407 0.00021913055555555555 0.00148375 2.86065900197816e-06 4.8034789743453e-06
0.7386199822079362 0.18836350000000135 0.18131903058755167 0.0003501172313671983 0.00012732291666666667 0.0005087500000000001 2.275725478581448e-06 6.272301480262949e-06
0.6543189129712969 0.13501850000000018 0.15279298189094945 0.0003462724394183135 -0.00017037743055555555 0.00018375000000000002 3.6874947427282527e-06 1.4113800801707157e-05
0.5796393953384968 0.0939467500000004 0.19444951985958578 0.00011344331383045735 -0.00039981805555555557 9.625000000000001e-05 4.809541896249492e-06 2.0560110428471633e-06
0.5134832907437552 0.060597249999999624 0.2358118615106508 0.0002352058841960196 -0.00036139756944444446 7.5e-06 2.041879449002898e-05 9.6397191084846e-06
0.45487779470037776 0.02029000000000023 0.16256214913995057 0.0002793593474388268 -0.0003483034722222222 0.0 1.1353320123898221e-05 5.703075490655387e-06
0.4029611320200402 -0.04076175000000013 0.3549723320982214 1.4423532818723754e-05 -0.0004977385416666667 0.0 3.548563175609407e-06 6.395547036096702e-07
0.35696988468260654 -0.0896307500000006 0.38856686728162226 -3.4743255261546542e-06 -0.0005228170138888889 0.0 7.12789994293796e-07 1.7783088549636383e-07
0.31622776601683794 -0.1291235000000006 0.2945786636666601 -1.3976687766632192e-06 -0.0005360097222222222 0.0 3.4442340224405255e-07 9.210990867455377e-08
0.31622776601683794 -0.12951025000000058 0.3679993599166588 -8.233255401256227e-07 -0.0005359711805555556 0.0 5.6507024855697e-07 1.310257132926161e-07
0.2154434690031884 -0.19017925000000144 0.07090817482942292 1.4133053464537718e-07 -0.0005532267361111112 0.0 3.2271079500067493e-08 8.140341539138673e-09
0.14677992676220697 -0.19928700000000138 0.011935882818406409 -9.141379262169074e-08 -0.0005553902777777777 0.0 2.6521186266050738e-09 8.490760132610205e-10
0.1 -0.20000000000000145 4.547473508864641e-13 0.0 -0.0005555555555555554 0.0 0.0 2.7755575615628915e-18
0.06812920690579616 -0.20000000000000145 9.797234679498988e-13 0.0 -0.0005555555555555554 0.0 0.0 4.073961356104908e-18
0.046415888336127795 -0.20000000000000145 2.110750225989604e-12 0.0 -0.0005555555555555554 0.0 0.0 5.979757494811398e-18
0.03162277660168379 -0.20000000000000145 4.547473508864642e-12 0.0 -0.0005555555555555554 0.0 0.0 8.777083671441754e-18
0.021544346900318846 -0.20000000000000145 9.797234679498987e-12 0.0 -0.0005555555555555554 0.0 0.0 1.2882996984799826e-17
0.014677992676220698 -0.20000000000000145 2.110750225989603e-11 0.0 -0.0005555555555555554 0.0 0.0 1.8909653539066516e-17
0.01 -0.20000000000000145 4.547473508864641e-11 0.0 -0.0005555555555555554 0.0 0.0 2.7755575615628914e-17
